# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 -5.329070518200751e-15
2 1.243449787580175e-14
3 2.131628207280301e-14
20 3
1 9.413531696367272e-07
2 1.052295665715519e-06
3 7.287374188535978e-07
40 3
1 3.262239314238968e-06
2 3.728257627955145e-06
3 2.53526772020507e-06
60 3
1 -5.573310854600777e-06
2 -5.936946763540618e-06
3 -4.604565968513441e-06
80 3
1 -5.901112658790453e-05
2 -5.963936824393556e-05
3 -4.996087984565634e-05
100 3
1 -0.0002149290835085083
2 -0.0002051787377048697
3 -0.0001774756393064791
120 3
1 -0.0005329397121318635
2 -0.0004850973659493718
3 -0.0004232361023603914
140 3
1 -0.001029552060700212
2 -0.0009208022484479272
3 -0.0008260151433496787
160 3
1 -0.001732817957181609
2 -0.001479390277957293
3 -0.001415886797591526
180 3
1 -0.002625702519347684
2 -0.002101136067647502
3 -0.002154962307933772
200 3
1 -0.003643851316201818
2 -0.002753766860573492
3 -0.002981830962097476
220 3
1 -0.004705396507693749
2 -0.003354365047659513
3 -0.003823283460683946
240 3
1 -0.005738605103811523
2 -0.003862839762957648
3 -0.004567886461679826
260 3
1 -0.006653411035648205
2 -0.004293870715956771
3 -0.005169330709170694
280 3
1 -0.00739732749859634
2 -0.00464358234387241
3 -0.005613516442106281
300 3
1 -0.007976221671958328
2 -0.00492105907236251
3 -0.005927405270583996
320 3
1 -0.008419467593773433
2 -0.005154605513016719
3 -0.006152526108959222
340 3
1 -0.008773289054802902
2 -0.005366028547443946
3 -0.006308809403016369
360 3
1 -0.009072161006333346
2 -0.005558392091561615
3 -0.006426316884224903
380 3
1 -0.009338520030695463
2 -0.005735343800429504
3 -0.006516375660069684
400 3
1 -0.00959229441098941
2 -0.005908444823685244
3 -0.006581797625367258
420 3
1 -0.009843503456181679
2 -0.006080593729990369
3 -0.006632927255101784
440 3
1 -0.01008968956582379
2 -0.00625388964375162
3 -0.006675458833471204
460 3
1 -0.01033231202383078
2 -0.006433256391424891
3 -0.006708645868524599
480 3
1 -0.01057846318013844
2 -0.006622054454899384
3 -0.006734950375395066
500 3
1 -0.01082294105876613
2 -0.00681079240341198
3  -0.0067556349935467
520 3
1 -0.01105691897877215
2 -0.006993047077099135
3 -0.006769565728161453
540 3
1 -0.01127583871013371
2 -0.007161923360369471
3 -0.006776924461620482
560 3
1 -0.01147648938121293
2 -0.007313022041062212
3 -0.006777464962560487
580 3
1 -0.01164886669703868
2 -0.007437518164575607
3 -0.00677463264516831
600 3
1  -0.0117836467303416
2 -0.00752826233706827
3 -0.006767887193831257
620 3
1 -0.01187331908167888
2 -0.007584952371118447
3 -0.006759534007200863
640 3
1 -0.01191188498568962
2 -0.007609165600968026
3 -0.006751508757761648
660 3
1 -0.01190216905528807
2 -0.00760302061043916
3 -0.006744567828032011
680 3
1 -0.01185216449555782
2 -0.007574082202388865
3 -0.006739764713069363
700 3
1 -0.01177696857626653
2 -0.007533989266821806
3 -0.006736581780662831
720 3
1 -0.01169556265460159
2 -0.007494987339137893
3 -0.006735202399574369
740 3
1 -0.01162827554312962
2 -0.007465076270113613
3 -0.006736426848735988
760 3
1 -0.01159174077019731
2 -0.007449313775989452
3 -0.006739131536347642
780 3
1 -0.01159517270133037
2 -0.007451974192440147
3 -0.006742457169091054
800 3
1 -0.01163758239884771
2 -0.007474220801050535
3 -0.006743457950847187
820 3
1 -0.01170873752816526
2 -0.00751299606785949
3 -0.006739194295036555
840 3
1 -0.01178906438726113
2 -0.007560529355306045
3 -0.00672181227024371
860 3
1 -0.01185904579302921
2 -0.007605833288046426
3 -0.006674983583660143
880 3
1 -0.01191216292458375
2 -0.007635764412903256
3 -0.006588306043443737
900 3
1 -0.01195220139152209
2 -0.007648632748129103
3 -0.00647365510654474
920 3
1 -0.01198566292163949
2 -0.007644373436427543
3 -0.006375436768255582
940 3
1 -0.01201764519114779
2 -0.007651547518944923
3 -0.006350374340129861
960 3
1 -0.01205055954074652
2 -0.007711119682587864
3 -0.006461057780104973
980 3
1 -0.01206958335111796
2 -0.007872793485111274
3 -0.006779974291809765
1000 3
1 -0.01204982328118565
2 -0.008172742193886862
3 -0.007384795638463615
