# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 1.77635683940025e-15
2 1.509903313490213e-14
3 -4.440892098500626e-14
20 3
1 -5.76250780426335e-08
2 7.051041315264683e-07
3 -1.572032051200267e-07
40 3
1 -9.140285781583657e-07
2 6.217935028196564e-06
3 -1.505863430395493e-06
60 3
1 -4.685732968745526e-06
2 2.435281662016564e-05
3 -6.11212412859885e-06
80 3
1 -1.451917143135972e-05
2 6.926055184930391e-05
3 -1.665198801159562e-05
100 3
1 -3.518845524475012e-05
2 0.0001658896526111064
3 -3.547751529886511e-05
120 3
1 -7.546597644836339e-05
2 0.0003624701683353493
3 -6.522069750758419e-05
140 3
1 -0.0001580624250188123
2 0.0007456111272654553
3 -0.0001103096906209799
160 3
1 -0.0003180102425277553
2 0.001449715821301822
3 -0.0001786334994395844
180 3
1 -0.0005976556187636817
2 0.002654315853459543
3 -0.0002784148348426996
200 3
1 -0.001035532854222865
2 0.004514349303011755
3 -0.0004305761038914113
220 3
1 -0.001641441103667596
2 0.007011161281102574
3 -0.0006519211998794461
240 3
1 -0.002349499791264087
2 0.009856854942303706
3 -0.0009274235202845205
