# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 -2.131628207280301e-14
2 -3.730349362740526e-14
3 2.486899575160351e-14
20 3
1 4.361283956200168e-08
2 1.09274413873095e-06
3 6.010529407518561e-08
40 3
1 6.380767203495452e-08
2 5.347258031918045e-06
3 -6.718906799818569e-07
60 3
1 -1.110426339323567e-06
2 1.264745535500822e-05
3 -4.030571554736184e-06
80 3
1 -6.763879870419487e-06
2 2.416831089924187e-05
3 -7.977350242605041e-06
100 3
1 -1.451243352157405e-05
2 3.596171273034798e-05
3 -1.011201325251676e-05
120 3
1 -1.352739459470342e-05
2 3.480470063799146e-05
3 -9.812239090578601e-06
140 3
1 6.716976161058597e-06
2 1.136403411550191e-05
3 -3.372713378801961e-06
160 3
1 6.286182689407838e-05
2 -5.465289967077069e-05
3 1.074576592774434e-05
180 3
1 0.0001682738927257788
2 -0.0001941991286233957
3 2.668244692394239e-05
200 3
1 0.0003318749787055708
2 -0.000421209905194786
3 6.513472422398081e-05
220 3
1 0.0005591258428694346
2 -0.0007600085631320752
3 0.0001387926327245381
240 3
1 0.0007941185384474636
2 -0.001273130852528226
3 0.0002310047537195103
260 3
1 0.001018170186265266
2 -0.001966130184762882
3 0.0003720977408816495
280 3
1 0.001243083473887907
2 -0.002792179226745795
3 0.0005788766955472369
300 3
1 0.001428708600482054
2 -0.003724053048160592
3 0.0008580172913674744
320 3
1 0.001552583357208093
2 -0.004776273051873225
3 0.001221762902691381
340 3
1 0.001620469478197606
2 -0.005837859556053537
3 0.001636740582640961
360 3
1 0.001641753886890029
2 -0.006816702062971913
3 0.002050884984186041
380 3
1 0.001609286191740722
2 -0.00768747565895822
3 0.002457147797896297
400 3
1 0.001517114204652614
2 -0.008440299914571625
3 0.002857304454077614
420 3
1 0.001406794949954104
2 -0.009045527032123246
3 0.003200198438539914
440 3
1 0.001303425987238427
2 -0.009500678992332645
3 0.003472441819751815
460 3
1 0.001215594830215494
2 -0.009817514582776354
3 0.003683348261994901
480 3
1 0.001152604188787265
2 -0.01000210339832996
3 0.003818408289190778
500 3
1 0.001131686497176432
2  -0.0100560838396655
3 0.003858575724221325
520 3
1 0.001166615625573186
2 -0.00998052692516449
3 0.003801685828763723
540 3
1 0.001281380425975698
2 -0.00977583856397235
3 0.003637495727576656
560 3
1 0.001504496150175783
2 -0.009430458726651381
3 0.003357065063479325
580 3
1 0.001851866649113632
2 -0.008928284534111874
3 0.002961932754709906
600 3
1 0.002353704897075204
2 -0.008265375951199694
3 0.002461800927505031
620 3
1 0.003076003545400496
2 -0.007423617418504946
3 0.001865922779616724
640 3
1 0.004000991100008733
2 -0.006388511460324153
3     0.00119266475141
660 3
1 0.005084981863136662
2 -0.005164455860216854
3 0.0004719094912628563
680 3
1 0.006324379827628235
2 -0.003756323900102387
3 -0.0002294198933228131
700 3
1 0.007724195270339962
2 -0.002183690638957181
3 -0.0008351838722049365
720 3
1 0.009203725791786965
2 -0.000512812568189247
3 -0.001381370010302696
740 3
1  0.01068299513986837
2 0.001183974300065671
3 -0.001850723879738503
760 3
1  0.01205791153332214
2 0.002808396436895677
3 -0.002175156699700587
780 3
1  0.01323945803244442
2   0.0042686183509133
3 -0.002362224540146229
800 3
1  0.01420983454833191
2 0.005475363231926877
3 -0.002481963114410846
820 3
1  0.01491660761754687
2 0.006359782824583604
3 -0.002550868854461541
840 3
1  0.01530973727221152
2 0.006860251491492164
3 -0.002569652194845951
860 3
1  0.01538270038260947
2  0.00696285811981312
3 -0.002568449774685178
880 3
1  0.01515915433262194
2 0.006702218147825789
3 -0.002567135124630582
900 3
1  0.01467600913327516
2 0.006144732623594606
3 -0.002584403040286176
920 3
1  0.01398051880708984
2 0.005405663690478235
3 -0.002660375192199638
940 3
1  0.01317487615329505
2 0.004580208012701092
3 -0.002786642773855874
960 3
1   0.0123777643666898
2 0.003766693696709567
3 -0.002932053618535768
980 3
1  0.01169198001609928
2 0.003080909076713212
3 -0.003085329532546588
1000 3
1  0.01121206721470891
2 0.002626286738800943
3 -0.003222783978323207
