# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 -5.329070518200751e-15
2 2.442490654175344e-15
3 -6.661338147750939e-15
20 3
1 6.439515320977307e-08
2 -2.697268142171083e-08
3 7.546614888553904e-08
40 3
1 1.640342723874255e-07
2 -1.506015347985112e-07
3 2.787605204446209e-07
60 3
1 -4.255497021432575e-08
2 -1.86477525865314e-07
3 3.92539858395935e-07
80 3
1 -2.744351451866578e-06
2 1.946604415214992e-06
3 -9.343408071682546e-07
100 3
1 -1.374368879947241e-05
2 1.337767495090958e-05
3 -7.404594042359491e-06
120 3
1 -3.768847819340948e-05
2 3.882665466381496e-05
3 -2.077127534860779e-05
140 3
1 -7.827236324864373e-05
2 8.431171038192353e-05
3 -4.174984780114244e-05
160 3
1 -0.0001466680834738554
2 0.0001658020264916349
3 -7.680905810492078e-05
180 3
1 -0.0002470750925969156
2 0.0003009295615876706
3 -0.0001280338997973196
200 3
1 -0.0003779440663160827
2 0.0004904171755180098
3 -0.0001914548866450705
220 3
1 -0.0005466634777882007
2 0.0007378302036307183
3 -0.0002738993636171028
240 3
1 -0.0007477326062037548
2 0.001071590851326576
3 -0.0004098189147652143
260 3
1 -0.0009779823568836221
2 0.001514835022134342
3 -0.0005993498336280823
280 3
1 -0.001244569557567132
2 0.002077065926390231
3 -0.0008490381414709702
300 3
1 -0.001558755538609624
2 0.002801645454648893
3 -0.001169277724949902
320 3
1 -0.001945206659613063
2  0.00376739626065814
3 -0.001594386823173588
340 3
1 -0.002412917875918019
2 0.004957618164209254
3 -0.002106496862969154
360 3
1 -0.002946937840350827
2 0.006312432276263547
3 -0.00268456974434339
380 3
1 -0.003547899570598645
2  0.00784700156760243
3 -0.003348950030400033
400 3
1 -0.004210092943396582
2 0.009541220330642419
3 -0.00410850487679304
420 3
1 -0.004873625915062796
2  0.01122736352848253
3 -0.004871694505592439
440 3
1 -0.005502785199434257
2  0.01280982723495838
3 -0.005574539512712473
460 3
1 -0.006084512603883319
2  0.01424429402439276
3 -0.006202073856446111
480 3
1 -0.006592948885765892
2  0.01543193340155602
3 -0.00670036780930916
500 3
1 -0.006962619696519567
2  0.01625960334308862
3 -0.007031403633606326
520 3
1 -0.007152996828802216
2  0.01666786525688102
3 -0.007183748488798658
540 3
1 -0.007120432458857628
2  0.01659797504579807
3 -0.007161289422195294
560 3
1 -0.006820797495205255
2  0.01596707200970027
3 -0.006977532640172868
580 3
1 -0.006244795323795849
2  0.01473653185077439
3 -0.006639658296735629
600 3
1 -0.005390698048207909
2   0.0128724338719528
3 -0.006165093282993972
620 3
1  -0.0042590739448225
2  0.01032530442362312
3 -0.005577462637211816
640 3
1 -0.002888710255801286
2 0.007180714579258174
3 -0.004871996169045989
660 3
1 -0.001324729910071376
2 0.003592250763198912
3 -0.004067111732798612
680 3
1 0.0003881224031490049
2 -0.0002781984533544168
3 -0.003223737075165989
700 3
1 0.002160861986283624
2 -0.004195886319881881
3 -0.00236156377096064
720 3
1 0.003875311436291717
2 -0.007835439623791851
3 -0.001538524255094043
740 3
1  0.00543098266206643
2 -0.01096743654103527
3 -0.0008196275473650871
760 3
1 0.006762813187305206
2 -0.01349209838752397
3 -0.0001918014198318829
780 3
1 0.007783350572784453
2 -0.01534136276117937
3 0.0003116164226057982
800 3
1 0.008444940863025607
2 -0.01646910814965508
3 0.0006292925695130513
820 3
1 0.008700647307017473
2 -0.01687601649040404
3 0.0007501987460427628
840 3
1 0.008508361279227383
2 -0.01659625218818528
3 0.0006706686437318865
860 3
1 0.007849403373897168
2 -0.01572587464899255
3 0.0004011746136032279
880 3
1 0.006728261066508257
2 -0.01432187455694534
3 -4.002778890743741e-05
900 3
1 0.005232480065942013
2 -0.01250872465475528
3 -0.0006458584673172396
920 3
1 0.003562408964844277
2 -0.01050320055144671
3 -0.00140645835235631
940 3
1 0.001916473460780832
2 -0.008552367241139835
3 -0.002191778140117062
960 3
1 0.0004770430479710264
2 -0.006842260838375802
3 -0.002887368578235794
980 3
1 -0.0005889600787361005
2 -0.005467736682200686
3 -0.003454676983181804
1000 3
1 -0.001233090032065398
2 -0.004520921777971143
3 -0.003858215306105084
