3.6429872495446034, 6632807060871182000
6.874443205174089, 9.028023052858903e+21
25.500910746812337, 2.586610246697912e+21
43.71584699453547, 555893897118078400000
54.240292187218756, 176572771544938500000
58.271428270796946, 131105240874164160000
62.30256435437525, 99016065713487350000
64.3181323961644, 77368714691092330000
68.3492684797427, 55524302536319525000
71.37262054242638, 46639036812316930000
74.39597260511005, 37544195045325420000
76.4115406468992, 31491347225968157000
81.24890394719307, 24746873352553540000
86.48938085584484, 19502122377502155000
90.80845523110736, 15939532168341357000
95.22350903693109, 13162140189670350000
101.20302756090553, 10507847783659096000
109.83637733990224, 8160943837317608000
122.76960560804923, 6813494070105955000
144.94085406772967, 6341363824265285000
167.11210252741012, 6177492170587105000
189.28335098709067, 6163876438953138000
211.454599446771, 6377961084020547000
234.6336319273462, 6223137351041180000
246.8950041815633, 7732824474922748000
250.50623025643563, 9861694053011090000
255.99865317031094, 12059857007637140000
266.88272059597216, 14444180523386315000
271.31697028790836, 18267328653091166000
275.9527767840234, 22215814906424783000
280.4878048780488, 27260173128455692000
284.0150489511798, 34519374900206424000
292.0773211183364, 127954789599953550000
292.7071861313955, 109438165807138200000
295.10067318102006, 56063795033697200000
302.15516132728203, 88758335114339650000
302.15516132728203, 23342616082889700000
304.84258538300105, 17479841984496902000
309.00809266936494, 13705025968872327000
314.65168318637484, 10430238709670316000
318.951561675525, 8206459263616632000
322.6467697521384, 6419961418976536000
335.98791060017106, 5107430829333825000
360.4722633363808, 4650802598745916000
370.6844747481125, 4839408972784205000
375.6562092511924, 6120341516408499000
380.3144109477719, 8093468152551798000
382.7778829988474, 9758065753278265000
390.16829915207404, 11869043540079383000
392.85572320779306, 14612862733802752000
394.8712912495821, 18115248499711566000
400.2978205928607, 23339082678456545000
401.9257793958441, 30176777353229545000
404.94913145852775, 37857523519692490000
408.98026754210605, 46918961200411870000
413.01140362568435, 56384760755965810000
416.7066117022978, 75770016568232740000
421.07367579284096, 87314135292751900000
427.1203799182083, 127608406299336180000
433.16708404357564, 336766467969816200000
445.11652314846833, 432509512564382500000
447.94791635002935, 526268734558941350000
458.6976125729045, 388117410938862400000
461.38503662862354, 315548430413595400000
472.4706608584638, 24796544755547324000
474.48622890025285, 20131530686105936000
477.0056889524892, 15043217572808659000
478.1814369768663, 12239062649556785000
481.9438306548727, 9354179064267743000
483.959398696662, 6957231282062115000
486.3780803468087, 5510721837500750000
489.3150509219872, 4040295994808178000
491.6185572554605, 3111285455856168400
494.21000188061817, 2375595688055082000
496.6574773599334, 1875510772694070000
498.4210993964989, 1477996363106650000
501.6963974644061, 1071272199155913300
503.7119655061954, 818289837837229200
505.910767006329, 639886810695863600
509.02573579818477, 482146592290249100
510.5648968482783, 369693962128573800
511.77423767335176, 298069605791347800
515.5814217522868, 242208011172076480
518.2688458080056, 194331934159206750
522.859861903192, 159121982785045220
531.9299180912433, 130942724022596030
554.1011665509236, 120518004671424350
576.2724150106042, 118589944812641940
598.4436634702845, 117507799716988820
620.614911929965, 116525613675617470
642.7861603896454, 115730507416785220
664.9574088493259, 115743659370903340
687.1286573090065, 115756812819649040
709.2999057686868, 115769967763191230
731.4711542283674, 115783124201698800
753.6424026880477, 115796282135342620
775.8136511477283, 115809441564293540
797.9848996074086, 115375589763510290
820.1561480670891, 114854502126754640
842.3273965267697, 114424227773449060
864.49864498645, 113907436911878850
886.6698934461306, 113920381686920600
908.8411419058109, 113933327933044560
931.0123903654915, 113946275650418800
953.1836388251718, 113871124507468140
975.3548872848523, 113006699473299800
997.5261357445329, 113019541885898610
1019.6973842042132, 113032385757947760
1041.8686326638938, 113045231089612160
1064.039881123574, 113058077881056800
1086.2111295832547, 112547457161891400
1108.382378042935, 112125825589338180
1130.5536265026155, 112138567896846600
1152.724874962296, 112151311652429100
1174.8961234219767, 112164056856248430
1197.0673718816568, 112176803508471000
1219.2386203413373, 112487428982419330
1241.4098688010179, 112549941099730480
1263.5811172606984, 112215052157196930
1285.752365720379, 111191078593990450
1307.923614180059, 109327646777605280
1330.0948626397396, 105518597179559550
1348.6014419325309, 114278764557950050
1354.7855711516565, 141557625283020600
1358.7159288331457, 176529834326064740
1361.8960472990796, 223633255617276580
1364.3595193501549, 279890521477825860
1366.9247877669775, 363478185041394800
1369.0625114476627, 425710126611655360
1370.8713545620892, 539981227403459300
1375.522665427756, 760872206434446100
1379.3846629344014, 1029429381926221000
1380.8505306011568, 1348406706666957600
1383.5074157471515, 1575817932216483800
1385.5229837889408, 1955222666250826800
1388.747892655803, 2670458501336052700
1391.8216339195317, 3454265818466276000
1394.593039976992, 4361710497144166000
1402.6553121441486, 5252199908128831000
1404.6708801859374, 11230546481679766000
1404.8388441894201, 6959489037297327000
1405.9306102120556, 9218432681229425000
1406.6864482277267, 13389409359171099000
1415.756504415778, 4948890894790518000
1416.260396426225, 3908251825386048000
1418.7798564784614, 3225155782306921000
1419.1829700868195, 2588113898682175500
1421.6016517369665, 2078102043762455300
1424.8265606038287, 1515340631450760000
1426.5062006386531, 1123134155496407800
1429.865480708302, 840571760485147400
1433.560688784915, 622120641304200100
1434.9044008127746, 504430821482945200
1436.1641308388928, 409281069383639900
1438.4876328870666, 328379862781880600
1441.3542185465, 254607910697703780
1443.8624809985038, 200682478587143580
1449.1684208008207, 169411974231837100
1453.8197316664885, 145266877886934700
1465.7580962217005, 251888554490174600
1466.145705460506, 185297868915275900
1468.1612735022952, 329167951626614000
1472.5955231942314, 409705898098085250
1476.315162398624, 523503903793515600
1479.6133646488245, 698569139534576000
1482.0183037895956, 902119540999579600
1485.041655852279, 1137496208989378800
1494.027730038589, 1393733258539868400
1495.119496061225, 2302323160451338500
1495.1474900618052, 1814329747778171400
1495.7745556748066, 2986922447215467000
1505.4492822753944, 1417732782739466800
1505.4492822753944, 1175742296887809300
1506.6586231004674, 983393291886324900
1508.4726343380778, 783248307464588900
1510.9201098173933, 601870142681549400
1513.511554442551, 471814498201682800
1516.9668139427606, 372419653922697500
1518.8864025539885, 294676903489443700
1524.2095694335856, 222505039838853500
1528.2252011476114, 168320084447380540
1532.6594508395476, 136655448795526100
1539.7139389858096, 109035159859200380
1553.8229152783335, 92124846889756860
1575.9941637380136, 88571990043604800
1598.7412887810626, 91927434921645400
1609.452593231713, 113857848502788620
1613.2821725111128, 140993635796842670
1621.609650999557, 174112805806686600
1633.437852929004, 169128758226716030
1637.670545816761, 129116994652494000
1649.394433259835, 99600423816562980
1661.5118363682097, 87774803608176700
1688.8659740782052, 83888104012925220
1711.0372225378858, 83444668057634320
1733.2084709975663, 84167143922138020
1755.379719457247, 83270210725546450
1777.550967916927, 83796529351215070
1796.8428334597663, 84464793889057620
1821.1182463586767, 87644842853950500
1830.6886708368222, 114031114234896750
1838.0180091706013, 145886973482731300
1849.646286334769, 165699045056310430
1852.1269854631248, 210978047795116740
1855.0728156780476, 275162915354696900
1859.1814736093868, 350438885985442050
1862.7087176825178, 428000575662058300
1864.724285724307, 557163816747400500
1866.2359617556488, 731501097493541400
1878.1854008605417, 1057224031596758800
1881.1511652648885, 1333798666754395100
1885.3838581526459, 1624167383578123300
1888.9830867986977, 1998765291201313500
1892.1024182919425, 2554969420118031000
1895.2601415574125, 3258814553042840600
1898.4850504242752, 4329802073402515000
1901.844330493924, 5447923463691024000
1904.5317545496425, 7854287820517314000
1918.6407308421665, 15071212657053592000
1924.6874349675338, 40802023049842680000
1924.6874349675338, 17328216781967065000
1936.3489357807423, 49613123952782066000
1937.7886272391631, 59667581765295700000
1946.8586834272144, 38886129134848650000
1950.8898195107924, 5134257412257492000
1957.9443076570544, 2444192279617288000
1958.448199667502, 1889615357497364500
1959.6239476918788, 1512514071365906700
1962.5801141531695, 1146850512561339000
1964.9987958033164, 863933755475772700
1966.006579824211, 692503316221857900
1968.0221478660003, 529718273915364600
1970.7935539234602, 377736450930878140
1971.4486135370419, 293524300894167200
1974.0688519913676, 240135417879812500
1974.4047799983325, 196901276235758460
1976.644300044765, 149411057037378700
1979.1077720958403, 105575831420291300
1981.3752861428532, 77957047523085580
1981.4112784293136, 61117018649487780
1984.6047758461743, 47550291517866600
1987.170044262997, 33132052763653684
1987.170044262997, 25601496088771100
1989.1856123047862, 20899028784984590
1990.0814203233588, 16314464047653022
1990.4453423309044, 13103434427064848
1993.2167483883643, 9912022204404436
1995.3873601256757, 6869942907652025
1996.4920464562717, 4222296065088481.5
1996.7439924614953, 5211848261080625
1998.798321427165, 3199274280639447.5
2000.5231825398498, 2022882546993008
2001.279020555521, 2455599446128092
2002.538750581639, 1658107845377155.8
2005.1421926356168, 1266098406929549.8
2006.5698866652172, 986843453023654.1
2009.542849526856, 777521473818504.4
2012.364644785361, 592985615074420.5
2015.5895536522237, 450328566975455.4
2020.3353002233455, 348387430109450.7
2026.473621077885, 263170224095590.6
2032.721882007431, 203118111195953.12
2044.2358144461516, 160603805285831.12
2059.7304937674053, 157431816223696.06
2064.1647434593415, 124771486995479.39
2066.7849819136673, 110293215431512.9
