# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1  1.4210854715202e-14
2 7.105427357601002e-15
3 8.881784197001252e-15
20 3
1 9.240750387107255e-10
2 4.981181689345249e-09
3 1.496370849451978e-08
40 3
1 -2.465754889158234e-08
2 4.152807164814476e-08
3 1.788888130960231e-07
60 3
1 -1.029319278700314e-07
2 1.122583057622251e-07
3 6.578234472698341e-07
80 3
1 -2.918259163209314e-07
2 2.104357044174776e-07
3 1.388087948583916e-06
100 3
1 -4.751444375727942e-07
2 3.777570576346534e-07
3 2.192403545819843e-06
120 3
1 -3.569137465575523e-07
2 7.94567036166427e-07
3 2.662546458864767e-06
140 3
1 3.471265515031519e-07
2 1.062906324733603e-06
3 2.649873122706481e-06
160 3
1 2.721153062879011e-06
2 8.589368789557739e-07
3 1.724143412928925e-06
180 3
1 7.143989781965843e-06
2 1.496675331225106e-06
3 -3.865461444263474e-07
200 3
1 1.208917471906545e-05
2 4.220905825746968e-06
3 -3.374271349443347e-06
220 3
1 1.65542116157269e-05
2 9.488451606642911e-06
3 -8.181575720911383e-06
240 3
1 1.806201019505238e-05
2 1.679781100349942e-05
3 -1.363396350662072e-05
260 3
1 1.686663284772294e-05
2 2.460683103322481e-05
3 -1.873480600877997e-05
280 3
1 1.488228725321505e-05
2 3.063596930985568e-05
3 -2.214483798113065e-05
300 3
1 1.429279606846023e-05
2 3.200263027380856e-05
3 -2.286806150308962e-05
320 3
1 1.841274427327733e-05
2 2.614886410867712e-05
3 -2.23956421603333e-05
340 3
1 2.957494253941206e-05
2 1.137038014320524e-05
3 -2.312935980697262e-05
360 3
1 4.896610788307498e-05
2 -1.228785183116088e-05
3 -2.329593938377172e-05
380 3
1 7.654069290197185e-05
2 -4.36461398010124e-05
3 -2.364423183287556e-05
400 3
1  0.00010562226100852
2 -8.031281900144904e-05
3 -2.946875510900782e-05
420 3
1 0.0001313036319086081
2 -0.0001196888775645277
3 -3.897946672459796e-05
440 3
1 0.0001502275154265931
2 -0.0001610711094777173
3 -5.122548604852284e-05
460 3
1 0.0001661355954780674
2 -0.0002008322035251808
3 -6.968805818274859e-05
480 3
1 0.0001852902584023042
2 -0.0002346637925789707
3 -9.322336268091647e-05
500 3
1 0.0002065150964387641
2 -0.0002589054523731704
3 -0.0001155166340733871
520 3
1 0.0002235899567786248
2 -0.0002717593273366958
3 -0.0001321134433709403
540 3
1 0.000229487676961071
2 -0.0002746060068830047
3 -0.0001381244122953262
560 3
1 0.0002167800358758853
2 -0.0002717362979893778
3 -0.0001212004908488495
580 3
1 0.0001842577442285886
2 -0.0002680032790500775
3 -6.796870982661574e-05
600 3
1 0.000135138508893462
2 -0.0002684535919215136
3 4.144558544183496e-05
620 3
1 8.330562032377031e-05
2 -0.0002803053960747093
3 0.0002387537111161464
640 3
1 3.781661177093554e-05
2 -0.0003033078690002355
3 0.0005228914477459767
660 3
1 -4.718400397507594e-06
2 -0.0003295354305521414
3 0.0008661124912006102
680 3
1 -2.543401515175958e-05
2 -0.0003363187969291914
3  0.00124416064669397
700 3
1 -1.51179118592637e-05
2 -0.0003107186499882175
3 0.001607084054112917
720 3
1 1.557519950523556e-05
2 -0.0002601801962995864
3 0.001916628540442389
740 3
1 5.289537438457614e-05
2 -0.0001977373445747332
3  0.00214353842121362
760 3
1 7.643716366168007e-05
2 -0.0001483915112991951
3 0.002257791181140334
780 3
1 7.452661690088291e-05
2 -0.0001525765353314057
3 0.002251976333882411
800 3
1 4.377998397409044e-05
2 -0.0002432462556711812
3 0.002119205194151874
820 3
1 -2.720443468717804e-06
2 -0.0004789219345866513
3  0.00184980967681625
840 3
1 -8.300718724996159e-05
2 -0.000891925545573713
3 0.001454244817601591
860 3
1 -0.0002245279745825002
2 -0.001469915223147211
3 0.000931227704727533
880 3
1 -0.0004060845165660965
2 -0.002171169100822823
3 0.0003298660468935566
900 3
1 -0.0006285843222073595
2 -0.002927079831735568
3 -0.0003064104897916309
920 3
1 -0.0009076878690468249
2 -0.003617699304825805
3 -0.0009208102320137357
940 3
1 -0.001175811830284701
2 -0.004187028541508653
3 -0.001436643780817093
960 3
1 -0.001374389051237657
2 -0.004596950724248927
3 -0.00178230270839741
980 3
1 -0.001515133013047176
2 -0.004808895728348972
3 -0.001954790087989267
1000 3
1 -0.001530927902690493
2 -0.004827380778980483
3 -0.001971559827349978
1020 3
1 -0.001344419261782193
2 -0.004684891961911575
3 -0.00184399468039409
1040 3
1 -0.0009511784116345012
2 -0.004405714922079085
3 -0.00160448986869266
1060 3
1 -0.0003798476214047497
2 -0.004043716516736851
3 -0.00129493690747573
1080 3
1 0.0002435068319677214
2 -0.003641762853948904
3 -0.0009664783901817131
1100 3
1 0.0008247060466786138
2 -0.003177584657443333
3 -0.0007372294800616075
1120 3
1 0.001266475616137797
2 -0.002676317590712074
3 -0.0006194571263273829
1140 3
1  0.00147115504197437
2 -0.002229517789906765
3 -0.0005685212107966464
1160 3
1 0.001505647371526919
2 -0.001918730262246982
3 -0.000569379274095283
1180 3
1 0.001499329240807867
2 -0.001808433550003485
3 -0.0005764108810026869
1200 3
1 0.001540114681926497
2 -0.001924965082761076
3 -0.000551119774594433
1220 3
1  0.00175641069851018
2 -0.002238487000216338
3 -0.0004227239822762741
1240 3
1 0.002189041520759716
2 -0.00268411649757283
3 -0.000126526562586271
1260 3
1 0.002758007393751427
2 -0.003164277381053182
3 0.0003300508370198685
1280 3
1 0.003409742981405728
2 -0.003575202119634469
3 0.0008926987748161253
1300 3
1 0.004065031406188524
2 -0.003860110896727775
3 0.001515109827845862
1320 3
1 0.004590020764799974
2 -0.004041753121541092
3 0.002074142403465373
1340 3
1 0.004965939807878073
2 -0.004129838050985768
3 0.002505012699359099
1360 3
1  0.00521073778568848
2 -0.004132845621366954
3 0.002819309645956558
1380 3
1 0.005357910365288987
2 -0.00410173196103969
3 0.003018977594949845
1400 3
1 0.005411974477722126
2 -0.004082192332010237
3 0.003095050461005222
1420 3
1 0.005383655260599696
2 -0.004099803849179295
3 0.003054954341913607
1440 3
1 0.005272938604942823
2 -0.00418756739076187
3 0.002900126792180657
1460 3
1 0.005098021536879216
2 -0.00436117372696998
3 0.002636953253023933
1480 3
1 0.004883027007489105
2 -0.004621527838924777
3 0.002277281797782749
1500 3
1 0.004637660476525696
2 -0.004983603615642096
3 0.001837720065977599
1520 3
1 0.004364919241576004
2 -0.005460621557489276
3 0.001335088316496424
1540 3
1 0.004055863990313213
2 -0.00600162910149038
3 0.0008037270370779837
1560 3
1 0.003723928587636038
2 -0.006571990340802358
3 0.0002740525156665896
1580 3
1 0.003371328241446037
2 -0.007168268574041292
3 -0.0002404566168214828
1600 3
1 0.002994256215108848
2 -0.007759312595378987
3 -0.0007370375248720862
1620 3
1 0.002632869515462488
2 -0.008316658936184496
3 -0.001190294553722993
1640 3
1 0.002310126059594353
2 -0.008815866681427309
3 -0.001578494635603001
1660 3
1 0.002059260539878593
2 -0.009198455704822806
3 -0.001872268866440763
1680 3
1 0.001961613085192937
2 -0.009340778378827963
3 -0.001984530392484807
1700 3
1 0.002140116042177453
2 -0.009087626398155635
3 -0.001783742888036066
1720 3
1 0.002685989930997223
2 -0.008301439486849915
3 -0.001171961165122859
1740 3
1  0.00361796366177991
2 -0.006928871488891986
3 -0.0001268048846112535
1760 3
1 0.004860230378628927
2 -0.005061448518397071
3 0.001270751110588719
1780 3
1 0.006257765490662592
2 -0.002911362026271291
3 0.002882377671082459
1800 3
1 0.007631471563378511
2 -0.0007022234459270749
3 0.004546509976496083
1820 3
1 0.008830962644790219
2 0.001356313460430414
3 0.006077806374576333
1840 3
1 0.009781669615875899
2  0.00303613112118839
3 0.007360453233679287
1860 3
1  0.01042958174569897
2  0.00419218447261116
3 0.008297954860513101
1880 3
1  0.01074240285672268
2  0.00476823726070208
3 0.008787177872548568
1900 3
1  0.01072802433133724
2 0.004737352641054571
3 0.008757398678099548
1920 3
1  0.01042130616793635
2 0.004138779085906208
3 0.008185015641483773
1940 3
1 0.009824023979986052
2  0.00305559175198411
3 0.007061561495610214
1960 3
1  0.00894313650777967
2 0.001629910931347567
3 0.005451305945205043
1980 3
1 0.007787086395806497
2 3.926266665388312e-05
3 0.003522328193437119
2000 3
1 0.006454597733474898
2 -0.001531956298716608
3  0.00144707058691651
2020 3
1 0.005098937773265533
2 -0.002907519972001893
3 -0.0005729811441774757
2040 3
1 0.003874047496308819
2 -0.003987259689942846
3 -0.002280579697313989
2060 3
1  0.00294429900457871
2 -0.004706272924224209
3 -0.003523756340344519
2080 3
1  0.00241105527321217
2 -0.005066794347499126
3 -0.004230035527402976
2100 3
1 0.002306669953854978
2 -0.005131773833891629
3 -0.004371319700590348
2120 3
1 0.002610916739273605
2 -0.00496974114722093
3 -0.00386476924709811
2140 3
1 0.003302985600427633
2 -0.004633085780213264
