# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 2.131628207280301e-14
2 1.243449787580175e-14
3 -8.881784197001252e-15
20 3
1 2.669544585387484e-10
2 -2.247606545324743e-10
3 1.230304746968613e-11
40 3
1 -5.549171788743479e-09
2 6.674383712379495e-09
3 8.907273141289807e-09
60 3
1 -7.245986921589065e-09
2 8.719080568653226e-09
3 1.105352964714257e-08
80 3
1 -1.729222987023604e-08
2 1.488561451878923e-08
3 -6.553586651136811e-08
100 3
1 -9.136222089978219e-08
2 1.231115369648705e-07
3 -3.763744871321251e-07
120 3
1 -3.918730193674946e-07
2 5.94666575537417e-07
3 -1.160078678452692e-06
140 3
1 -1.314837241750411e-06
2 1.947835842841528e-06
3 -2.831271247671907e-06
160 3
1 -3.414814170099589e-06
2 5.235871819664339e-06
3 -6.070426996629408e-06
180 3
1 -7.504505887823143e-06
2 1.209306072524896e-05
3 -1.188259795270596e-05
200 3
1 -1.380891740154766e-05
2 2.357854772938595e-05
3 -2.124506988643304e-05
220 3
1 -2.192021413804923e-05
2 3.986125495103465e-05
3 -3.504048081026667e-05
240 3
1 -3.279916457188392e-05
2 5.93266307014062e-05
3 -5.195021355319795e-05
260 3
1 -4.641744598288255e-05
2 7.98149643692625e-05
3 -6.912294463745638e-05
280 3
1 -6.035526758552123e-05
2 9.983629169241226e-05
3 -8.558378895529017e-05
300 3
1 -7.339395430960849e-05
2 0.0001170263530312354
3 -0.0001001132369360391
320 3
1 -8.412286794268198e-05
2 0.000129002183001603
3 -0.0001104014889605764
340 3
1 -9.008461647042054e-05
2 0.0001345890750972245
3 -0.000115551043069928
360 3
1 -9.00385695388195e-05
2 0.000134554451893365
3 -0.0001154792032203034
380 3
1 -8.418665849774243e-05
2 0.0001294446253954362
3 -0.0001099065437841773
400 3
1 -7.462148054315776e-05
2 0.0001216605424616546
3 -9.920258368012469e-05
420 3
1 -6.426348388544056e-05
2 0.000113325758761107
3 -8.435961218111743e-05
440 3
1 -5.239999011408258e-05
2 0.0001021819105666566
3 -6.76368815071271e-05
460 3
1 -3.950955043663384e-05
2 8.729307814725473e-05
3 -5.349690647449279e-05
480 3
1 -2.765601438170506e-05
2 7.243464888695428e-05
3 -4.49527591896981e-05
500 3
1 -1.942418631983855e-05
2 6.054504234676017e-05
3 -4.258335095741472e-05
520 3
1 -1.289843956087111e-05
2 5.212940802490351e-05
3 -4.497668758673967e-05
540 3
1 -5.640723593103303e-06
2 4.671740115824718e-05
3 -5.083450611209628e-05
560 3
1 1.529406006284262e-06
2 4.398483586953716e-05
3 -5.83899552850653e-05
580 3
1 3.757658589620405e-06
2 4.332889853841948e-05
3 -6.077882759214503e-05
600 3
1 -6.423585865888981e-06
2 4.687406098469182e-05
3 -5.233495512158015e-05
620 3
1 -4.147344413851783e-05
2 5.842755241758368e-05
3 -2.902737846710579e-05
640 3
1 -0.0001200460957164751
2 8.171998747119602e-05
3 1.230663690776623e-05
660 3
1 -0.0002557435525041285
2 0.0001204834471613125
3 6.500753709204332e-05
680 3
1 -0.0004506115839468805
2 0.0001783571229294623
3 0.0001195709133128275
700 3
1 -0.0007055729718459247
2 0.0002553075643119129
3 0.0001615321433199313
720 3
1 -0.001020598783114224
2 0.0003364257789701952
3 0.0001708062748164707
740 3
1 -0.001371272378403177
2 0.0004209039540157278
3 0.000146724581725266
760 3
1 -0.001722218548557919
2 0.0005048894377788216
3 0.0001043128826196948
780 3
1 -0.00204290560110465
2 0.0005836748524075119
3 4.880183528399584e-05
800 3
1 -0.002282134976244521
2 0.0006438233573922147
3 -4.346024834234186e-06
820 3
1 -0.002362992884819448
2 0.0006635692539775917
3 -2.47673646853741e-05
840 3
1 -0.002217401993952706
2 0.0006300703445107914
3 1.339168614578057e-05
860 3
1 -0.001779894203025378
2 0.0005293332730280653
3 0.0001349914237067651
880 3
1 -0.000985360057903506
2 0.000353184100133852
3 0.0003723889566700223
900 3
1 0.0001743540491219164
2 0.0001093443176012343
3 0.0007310461222118647
920 3
1 0.001658273903888841
2 -0.0001886422812367172
3 0.001198358534828969
940 3
1 0.003397128719885956
2 -0.0005166733727319794
3 0.001779026969792596
960 3
1 0.005251818601070823
2 -0.0008197948210284522
3 0.002440779718586583
980 3
1 0.007025164242602244
2 -0.001055348305643022
3 0.003127300472769434
1000 3
1 0.008548294061565542
2 -0.001211456435879832
3 0.003765203629644276
1020 3
1 0.009641350592055176
2 -0.001282457756386357
3  0.00423830830580485
1040 3
1   0.0101627622887257
2 -0.001291508300054645
3 0.004459589076482473
1060 3
1  0.01001975877895589
2 -0.001297324978704495
3 0.004400320178334027
1080 3
1  0.00910934375414385
2 -0.001347018445704506
3 0.004024649405430125
1100 3
1 0.007393321752562798
2 -0.001491052496030321
3 0.003363185365842014
1120 3
1 0.004896396069650422
2 -0.001792960981805258
3 0.002523954754217073
1140 3
1 0.001752476953061688
2 -0.002314354826371101
3 0.001479958812250715
1160 3
1 -0.001696007383063858
2 -0.003004685812238783
3 0.0003900492930881683
1180 3
1 -0.004989548588401505
2 -0.003662107337746967
3 -0.0004835105191958178
1200 3
1 -0.007694132577356072
2 -0.004102942390050934
3 -0.001112170622192821
1220 3
1 -0.009527849848247172
2 -0.004348735036593609
3 -0.001548244420693123
1240 3
1 -0.01036104376741775
2 -0.004454081003877342
3 -0.001755157547705721
1260 3
1 -0.01017087062644606
2 -0.004436323777277984
3 -0.001707039906982288
1280 3
1 -0.009015630942784014
2 -0.004334319090286698
3 -0.001397862488627055
1300 3
1 -0.006956721257957099
2 -0.00415345466080197
3 -0.0008218005286657615
1320 3
1 -0.004160390650799428
2 -0.003901871160643111
3 -2.194479450068343e-05
1340 3
1 -0.001026119541659654
2 -0.00358108693895165
