# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 -1.4210854715202e-14
2 7.105427357601002e-15
3 -8.881784197001252e-15
20 3
1 -7.305587246264622e-10
2 -9.807390455307541e-10
3 -2.965718337577528e-09
40 3
1 -1.91763760426511e-09
2 -4.535175790465473e-09
3 -1.119563108886723e-08
60 3
1 6.399456964345518e-09
2 3.965692130236675e-08
3 6.275800501498452e-08
80 3
1 5.122993940176457e-08
2 2.420575846429074e-07
3 4.254869008235573e-07
100 3
1 3.564637403030702e-07
2 6.775265042335832e-07
3 1.447575209923002e-06
120 3
1 1.726586528860707e-06
2 1.512055025187919e-06
3 4.108692651882961e-06
140 3
1 5.135756822483017e-06
2 2.428672386756148e-06
3 1.005811662402323e-05
160 3
1 1.132656967328671e-05
2 3.279648360887677e-06
3 2.125533124086587e-05
180 3
1 2.007553974081588e-05
2 4.676025122662963e-06
3 3.994141095553516e-05
200 3
1 3.157395787667383e-05
2 6.681259034024833e-06
3 6.817906781719785e-05
220 3
1 4.488803616808923e-05
2 1.002302770558572e-05
3 0.0001087719399386344
240 3
1 5.686251712688772e-05
2 1.664595815142889e-05
3 0.0001632888476343908
260 3
1 6.649294508420667e-05
2 2.295061413448707e-05
3 0.0002240921270875162
280 3
1 7.284456956568874e-05
2 2.670763323564529e-05
3 0.0002791128355639216
300 3
1 7.565907497308899e-05
2 2.867566576547631e-05
3 0.000319344879482486
320 3
1 7.576021635458119e-05
2 2.942112364046068e-05
3 0.000337091368933784
340 3
1 7.809942675152115e-05
2 2.951129320472035e-05
3 0.0003267705696394785
360 3
1 9.40784636469516e-05
2 3.259197132443603e-05
3 0.0002868017989268168
380 3
1 0.0001321542872716464
2 4.09453273171323e-05
3 0.0002192987061455653
400 3
1 0.0001961561983812032
2 5.316947461508903e-05
3 0.0001263462815117578
420 3
1 0.0002872055996121503
2 7.014408881467205e-05
3 1.258383528046636e-05
440 3
1 0.0004081623552565361
2 9.762619018971463e-05
3 -0.0001080120460574818
460 3
1 0.0005727233897019346
2 0.0001421971400059618
3 -0.0002132716603195917
480 3
1 0.0007701907583950174
2 0.0002059843749648849
3 -0.0002904365269529308
500 3
1 0.0009704703577355644
2 0.0002771664221992154
3 -0.0003456635946932352
520 3
1 0.001151741320139621
2 0.0003431734608305703
3 -0.0003825028465520575
540 3
1 0.001291902318399707
2 0.0003941427678135767
3 -0.0003999026266328087
560 3
1 0.001365131948226406
2 0.0004190902675329511
3 -0.0004002489205010562
580 3
1 0.001344936719601009
2 0.0004139513528649275
3 -0.000405162665801484
600 3
1 0.001206721401423749
2 0.0003817775565675419
3 -0.0004464921612683526
620 3
1 0.000935570797452101
2 0.000322900214245081
3 -0.0005458950828565179
640 3
1 0.0005359873172778862
2 0.0002383339064397916
3 -0.0007162833667315738
660 3
1 2.751019085778239e-05
2 0.0001413423318954443
3 -0.0009661768665960579
680 3
1 -0.0005752166616659338
2 6.422207840195426e-05
3 -0.001285761160810139
700 3
1 -0.001261985653904674
2 -3.582801587853623e-06
3 -0.001653544574924837
720 3
1 -0.001994737337742691
2 -9.214656585676551e-05
3 -0.002033971712108951
740 3
1 -0.002676697518189997
2 -0.0001967936527975667
3 -0.002392926538020035
760 3
1 -0.003214451387769657
2 -0.0002931287587788489
3 -0.002694033830666243
780 3
1 -0.003542613227750735
2 -0.0003593268215453804
3 -0.002886584054760277
800 3
1 -0.00362681071719706
2 -0.0003794724981389663
3 -0.002934278419386871
820 3
1 -0.003422903451362203
2 -0.0003155239331995574
3 -0.002833729418806996
840 3
1 -0.002865584050582015
2 -0.0001326954862328478
3 -0.002595800307215512
860 3
1 -0.001925178514589732
2 0.0001882170885831869
3 -0.002241877859683328
880 3
1 -0.0006912053205070379
2 0.0006721875515509623
3 -0.001834552496383424
900 3
1 0.0005939169451529835
2 0.001375129965730082
3 -0.001399535427115239
920 3
1 0.001793369387755206
2 0.002276461264379748
3 -0.000914094957989775
940 3
1 0.002875710376798679
2  0.00322763835844242
3 -0.0004349884514684987
960 3
1 0.003730784700774592
2 0.004077012043303796
3 -3.930457582690394e-05
980 3
1 0.004308240118177764
2 0.004729676114248349
3 0.0002418122601071104
1000 3
1 0.004623092201899937
2   0.0051201173799722
3 0.0004031664864747597
1020 3
1 0.004670037291102602
2 0.005178596321094631
3 0.000426222044428215
1040 3
1  0.00435697967185078
2 0.004805106219796684
3 0.0002745770569507755
1060 3
1 0.003565945699314454
2 0.003890668626384652
3 -6.992086877133374e-05
1080 3
1 0.002202384109988742
2 0.002357550526452812
3 -0.0006328768789423123
1100 3
1 0.0003283434165268773
2 0.0002391320962402688
3 -0.001427270630223632
1120 3
1 -0.001731804716815333
2 -0.002208389452064807
3 -0.002392156620642183
1140 3
1 -0.003453927804628165
2 -0.004544210551600258
3 -0.003336765395047792
1160 3
1 -0.004577621894711115
2 -0.006251281237430462
3 -0.004066823427487876
1180 3
1 -0.005159711710756909
2 -0.007168763435799974
3 -0.00446460612271693
1200 3
1 -0.005288714927811355
2 -0.007366090232624245
3 -0.004551606047028756
1220 3
1 -0.005021996294249931
2 -0.006993973706926226
3 -0.004389015217439507
1240 3
1 -0.00438768713217641
2 -0.006203279782807769
3 -0.004060144137067567
1260 3
1 -0.003395276823741966
2 -0.005187868629269232
3 -0.003628144480721573
1280 3
1 -0.002199973826900958
2 -0.004102182915858066
3 -0.00314033205898312
1300 3
1 -0.0009530876728547355
2 -0.003066098799337169
3 -0.002637117041128789
1320 3
1 0.0002494222779745314
2 -0.002146821954751132
3 -0.002139003546005824
1340 3
1  0.00138188038778253
2 -0.001374670822315238
3 -0.001633749155704578
1360 3
1 0.002430474540581429
2 -0.000787535576488807
3 -0.001097514058645999
1380 3
1 0.003324963228500621
2 -0.0003555727346284954
3 -0.0006056004821459737
1400 3
1 0.004016883430001172
2 -4.089824984276902e-05
3 -0.0002173279146706619
1420 3
1 0.004515731989524596
2 0.0001683996418400113
3 5.756169893444962e-05
1440 3
1 0.004834091680571362
2 0.0002879369268775633
3 0.000221551337647341
1460 3
1 0.004972340507066519
2 0.0003386572746659766
3 0.0002888897204762486
1480 3
1 0.004935483893177661
2 0.0003242009090431708
3 0.0002722244152177922
1500 3
1 0.004732878503673987
2 0.0002444000602483953
3 0.0001832610615810637
1520 3
1 0.004374881031768751
2 0.0001066102895972421
3 3.054459297047174e-05
1540 3
1 0.003871723413595873
2 -8.803796941947439e-05
3 -0.0001827976988364455
1560 3
1 0.003228893791625609
2 -0.0003549150052926109
3 -0.0004454721994777699
1580 3
1 0.002450706517215906
2 -0.0007442565290087799
3 -0.0007184162417264162
1600 3
1 0.001506254714897182
2 -0.001293638407382502
3 -0.000977835723203313
1620 3
1 0.0003294791654084861
2 -0.002028081642155399
3 -0.001237020489964102
1640 3
1 -0.001100713632155248
2 -0.002952230828284996
3 -0.001498324240714943
1660 3
1 -0.002696324088613977
2 -0.004006132820011388
3 -0.001714290565800525
1680 3
1 -0.004239558411228472
2 -0.00507445674747764
3 -0.001821073682000574
1700 3
1 -0.005431368566039652
2 -0.005962295187677213
3 -0.001819653876935057
1720 3
1 -0.006019776294436952
2 -0.006410340609198428
3 -0.001788052637022197
1740 3
1 -0.005791191627835701
2 -0.006243135589954818
3 -0.001809492908413368
1760 3
1 -0.004575480662840192
2 -0.005372300810886799
3 -0.001942357163468245
1780 3
1 -0.002334486278130044
2 -0.003845954104114924
3 -0.002253614998106279
1800 3
1 0.0007241089356604391
2 -0.001899062798189632
3 -0.002771572992589455
1820 3
1  0.00408489651384869
2 0.0001243619735546986
3 -0.003507458731594859
1840 3
1 0.007185891435426583
2 0.001917499419038293
3 -0.004356915058046695
1860 3
1 0.009687705910017996
2 0.003288409744502729
3 -0.005135540410263317
1880 3
1  0.01148359178820613
2 0.004226904955489275
3 -0.005727575580793953
1900 3
1  0.01259496551937644
2 0.004778575352682779
3 -0.00609794130963337
1920 3
1  0.01308048186558608
2 0.005015064325423424
3 -0.00625627213620028
1940 3
1  0.01301248006675237
2 0.004983108499041933
3 -0.006236130036926468
1960 3
1  0.01242715969545571
2 0.004713777781201856
3 -0.006069536698390721
1980 3
1  0.01135081745219679
2 0.004246101572253025
3 -0.005787303467579719
2000 3
1 0.009848118512483239
2 0.003649068933567534
3 -0.005454334973736152
2020 3
1 0.008069259371396242
2 0.002951441470258942
3 -0.00520661268146938
2040 3
1 0.006229308787638388
2 0.002162658165975273
3 -0.005154106072747133
2060 3
1 0.004458025942472688
2 0.001351611969537814
3 -0.005224849777986762
2080 3
1 0.002874141838827171
2 0.000615181003379206
3 -0.005344985410516756
2100 3
1 0.001582707854698384
2 2.053417828129511e-05
3 -0.005465407006443712
2120 3
1 0.0006737010799895415
2 -0.0004039311367822762
3 -0.005584314009244196
2140 3
1 0.0002587914413041403
2 -0.0006173478938364951
3 -0.005676566545856687
2160 3
