# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 -9.769962616701378e-15
2 -4.884981308350689e-15
3 1.77635683940025e-15
20 3
1 -3.326855235741277e-09
2 -1.579373520854688e-09
3 2.432683832154225e-09
40 3
1 9.551774038385474e-09
2 3.010100613209943e-09
3 -1.004982941310573e-08
60 3
1 2.086201731366089e-07
2 8.503397275205771e-08
3 -2.078818539530403e-07
80 3
1 8.786469121169205e-07
2 3.628450477854983e-07
3 -9.963198319695721e-07
100 3
1 2.327241332977792e-06
2 9.371869098551144e-07
3 -3.503694742335028e-06
120 3
1 4.501729744976757e-06
2 2.141861497939601e-06
3 -9.461594435045129e-06
140 3
1 7.537563533777103e-06
2 4.567062767080188e-06
3 -2.022757812847331e-05
160 3
1 1.183772559665286e-05
2 8.467462456973607e-06
3 -3.755995707699356e-05
180 3
1 1.610270125418367e-05
2 1.349738925338073e-05
3 -6.292193137724666e-05
200 3
1 1.519071177602527e-05
2 1.921188622278081e-05
3 -9.677594978008131e-05
220 3
1 8.743376235909039e-06
2 2.599685350679337e-05
3 -0.0001353837014033132
240 3
1 -3.267431277986788e-06
2 3.199815049415022e-05
3 -0.0001741240815418266
260 3
1 -2.021006177033158e-05
2 3.528979618216965e-05
3 -0.0002078186810043903
280 3
1 -4.025462684431602e-05
2 3.34321415875749e-05
3 -0.0002303579487685781
300 3
1 -5.927398636451642e-05
2 2.777891196670268e-05
3 -0.0002422249005618049
320 3
1 -7.06438727382519e-05
2 2.365486085675883e-05
3 -0.0002473038866166455
340 3
1 -7.004512478747671e-05
2 2.378619443588192e-05
3 -0.0002471193668469596
360 3
1 -5.557528357647001e-05
2 2.767825680116687e-05
3 -0.0002404756552305543
380 3
1 -3.289527205430076e-05
2 2.71030007024109e-05
3 -0.0002203565601384128
400 3
1 -1.950666132621848e-06
2 1.427594736647109e-05
3 -0.0001822566183218299
420 3
1 3.828932262717188e-05
2 -1.198768461918576e-05
3 -0.0001311850055740749
440 3
1 8.55051248214167e-05
2 -6.432014542978592e-05
3 -6.25829198286354e-05
460 3
1 0.0001304867484916983
2 -0.0001752529854388563
3 3.691643367087494e-05
480 3
1 0.0001711034063494044
2 -0.0003413497468756077
3 0.0001631399129404798
500 3
1 0.0002066414821007001
2 -0.0005173184419278165
3 0.0002911884724268177
520 3
1 0.0002337724194632074
2 -0.0006784787335512021
3 0.0004022912447556592
540 3
1 0.0002552257621828424
2 -0.0008094726803986596
3 0.0004873520146349009
560 3
