# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 1.332267629550188e-14
2 1.598721155460225e-14
3 2.309263891220326e-14
20 3
1 8.369271560226821e-07
2 5.424710511903186e-07
3 7.73367046846829e-07
40 3
1 5.524244587107319e-06
2 3.781080020637262e-06
3 4.033464330532865e-06
60 3
1 1.205580887564395e-05
2 7.803423191177217e-06
3 7.866544657453289e-06
80 3
1 9.939439665984651e-06
2 6.75298024432891e-06
3 6.331307423224075e-06
100 3
1 -2.234692227620627e-05
2 -1.105760430242242e-05
3 -1.713418933579902e-05
120 3
1 -0.0001056510403385502
2 -6.248479173898147e-05
3 -7.878438687480838e-05
140 3
1 -0.000251127182036015
2 -0.0001619823336680426
3 -0.0001866879515493025
160 3
1 -0.00046746642542983
2 -0.0003156759620797089
3 -0.0003473899159711635
180 3
1 -0.0007496309880981045
2 -0.0005279060696734561
3 -0.0005388382142141879
200 3
1 -0.001081798257325239
2 -0.0007946216503835757
3 -0.0007567891118647196
220 3
1 -0.001450703265700959
2 -0.001098348187538178
3 -0.0009947062373525384
240 3
1 -0.001817593506096671
2 -0.001413238400594707
3 -0.001203459546465169
260 3
1 -0.002168155642632286
2 -0.001747898949998827
3 -0.00137054504831724
280 3
1 -0.002482279182047797
2 -0.002088745389938751
3 -0.001484111069234295
300 3
1 -0.002724695643745001
2 -0.002378520916739291
3 -0.001544416479251964
320 3
1 -0.002865955145391119
2 -0.002594397107323232
3 -0.001566175484196464
340 3
1 -0.002934760728504848
2 -0.002745932273667151
3 -0.00158274390532398
360 3
1 -0.00293558735804389
2 -0.002836123189966955
3 -0.001608691302058318
380 3
1 -0.002870832801495915
2 -0.002870307821858376
3 -0.001648664186491011
400 3
1 -0.002772199936904585
2 -0.002870144422233878
3 -0.001697630610792089
420 3
1 -0.002675621625384927
2 -0.002858584132685138
3 -0.00174047317866588
440 3
1 -0.002598957289893455
2 -0.002843288840868041
3 -0.001774406265918849
460 3
1 -0.002552045763264843
2 -0.002831113342809388
3 -0.001797969139479605
480 3
1 -0.002537733485381111
2 -0.002827813516266708
3 -0.001806408423161709
500 3
1 -0.002553347449914867
2 -0.002832962412707474
3 -0.001795250702583573
520 3
1 -0.002589457230762982
2 -0.002846350169224188
3 -0.001758988912634152
540 3
1 -0.002633612882140923
2 -0.002863712586602674
3 -0.001694104222913495
560 3
1 -0.002670641204850277
2 -0.002885035591206453
3 -0.001600675060939416
580 3
1 -0.002692800180586374
2 -0.002911547795813263
3 -0.001471629029245136
600 3
1 -0.002684306408474058
2 -0.002938321285283152
3 -0.001303465906540069
620 3
1 -0.00262979330369717
2 -0.002963976234079624
3 -0.00110394745206932
640 3
1 -0.002531773138518822
2 -0.002980093288082131
3 -0.0008753685384998988
660 3
1 -0.002394084587815648
2 -0.003004049829460342
3 -0.0006209438684079416
680 3
1 -0.002209855097076385
2 -0.003044788653811636
3 -0.0003492456410540967
700 3
1 -0.001992315806270462
2 -0.00309032464046588
3 -6.682469078356235e-05
720 3
1 -0.001771369304305992
2 -0.003134480705583087
3 0.0002090725745986788
740 3
1 -0.001554392326090337
2 -0.003183915247673141
3 0.0004736933784812436
760 3
1 -0.001346970004441062
2 -0.003239877909861022
3 0.0007207058706546476
780 3
1 -0.001163648528116568
2 -0.003300923151304147
3 0.0009405029933615694
800 3
1 -0.001004931619675631
2 -0.00336295963837685
3 0.001122965435943257
820 3
1 -0.0008762537103841339
2 -0.003425501226015371
3 0.001259065599608533
840 3
1 -0.0007832816683315258
2 -0.003479395386568385
3 0.001346198983792846
860 3
1 -0.0007235562961529496
2 -0.003516574148576979
3 0.001397617403519291
880 3
1 -0.0006910099066868014
2 -0.003537943086920237
3 0.001422709611189177
900 3
1 -0.0006787157488421514
2  -0.0035490056205294
3   0.0014307144523098
920 3
1 -0.0006802733680189021
2 -0.00355284723083571
3 0.001432603925677789
940 3
1 -0.0006895889307578784
2 -0.003551953443041711
3 0.001436543498460452
960 3
1 -0.0007015341825002963
2 -0.00354573326052332
3 0.001446545285999079
980 3
1 -0.0007115067553371546
2 -0.003536189236559295
3 0.001461971387305638
1000 3
1 -0.0007170097063795566
2 -0.003528134844334119
3 0.001476253291448515
