# Time-averaged data for fix write_all_momentum
# TimeStep Number-of-rows
# Row c_all_momentum[*]
0 3
1 2.664535259100376e-15
2 -2.220446049250313e-16
3 -4.440892098500626e-16
20 3
1 -9.666647722283983e-07
2 -1.098070289251574e-06
3 -1.702895810362648e-06
40 3
1 -5.1111033454454e-06
2 -5.572857861957381e-06
3 -8.184426536272937e-06
60 3
1 -1.416310949098332e-05
2 -1.198473744867812e-05
3 -2.126813767988622e-05
80 3
1 -3.078848481008478e-05
2 -2.192886331053856e-05
3 -5.352028582517043e-05
100 3
1 -5.670968763027417e-05
2 -3.631381162583214e-05
3 -0.000116000200574673
120 3
1 -8.127779400979307e-05
2 -5.047442125061252e-05
3 -0.0001933884539153663
140 3
1 -9.791429804817398e-05
2 -5.860777431865305e-05
3 -0.0002819090341870112
160 3
1 -0.0001014686998321856
2 -6.307782871461942e-05
3 -0.0004010472634596862
180 3
1 -9.330121948281089e-05
2 -6.37187736225453e-05
3 -0.0005409833717533452
200 3
1 -9.15116982871389e-05
2 -6.117602568311842e-05
3 -0.0006769819595506821
220 3
1 -9.661428389984295e-05
2 -5.740544656296365e-05
3 -0.0008064904893951841
240 3
1 -9.982094557958732e-05
2 -5.390340781630254e-05
3 -0.0009338906757376808
260 3
1 -0.0001029256679401236
2 -4.761188994295562e-05
3 -0.001038471610519842
280 3
1 -0.000104329363475486
2 -4.128318623408678e-05
3 -0.001095127455205569
300 3
1 -0.000102781764123705
2 -4.30730047377148e-05
3 -0.001084801915191891
320 3
1 -7.710714933084617e-05
2 -5.861860955158615e-05
3 -0.0009812163890463577
340 3
1 -1.222935228017974e-05
2 -9.44350693065088e-05
3 -0.0007679180847373068
360 3
1 9.900180487054655e-05
2 -0.0001593971426960827
3 -0.0004319470984219809
380 3
1 0.000269234096309301
2 -0.0002727603425071168
3 4.202821381626975e-05
400 3
1 0.0005052343105096391
2 -0.0004530992542502998
3 0.0006665148518494313
420 3
1 0.0007896631855013325
2 -0.0006981510302018767
3 0.001414488427038174
440 3
1 0.001118896306007588
2 -0.0009983047620218954
3 0.002259623684334411
460 3
1 0.001538374499657991
2 -0.001364707846790769
3  0.00320080133601186
480 3
1 0.002063420603256816
2 -0.001772389031522548
3 0.004203262512472605
500 3
1 0.002653984493085737
2 -0.002186253552119433
3 0.005240705371204468
520 3
1 0.003289762053707346
2 -0.00256756852268103
3 0.006271817175480532
540 3
1 0.003972410497895762
2 -0.002854384953544176
3 0.007194846959179824
560 3
1 0.004630144903125633
2 -0.003060801728715812
3 0.007997611637132751
580 3
1 0.005192783879552021
2 -0.003236460490830595
3 0.008693024521508219
600 3
1 0.005643804915917539
2 -0.003356665931676162
3  0.00924703817445649
620 3
1 0.005964158688995358
2 -0.003402182706559342
3 0.009622636239575266
640 3
1 0.006111726134773399
2 -0.003424925027882941
3 0.009801448042000338
660 3
1 0.006059629992954729
2 -0.003430775094573124
3 0.009748207443932455
680 3
1 0.005795024798438853
2 -0.003434423015947208
3  0.00942711104830174
700 3
1 0.005316342080243341
2 -0.003475270653277018
3 0.008822964021066637
720 3
1 0.004652989965601151
2 -0.003564459704530565
3 0.007957260814369649
740 3
1 0.003836959278723739
2 -0.003731498730822236
3 0.006869663886928778
760 3
1 0.002892969488395902
2 -0.004069561126283872
3 0.005590114756863995
780 3
1 0.001870801605630135
2 -0.004627319382777495
3 0.004167550273976417
800 3
1 0.0008586216881627529
2 -0.005270825421288761
3  0.00273278278335165
820 3
1 -5.955452116834792e-05
2 -0.005944530329524689
3 0.001407005544037165
840 3
1 -0.0007856633142919733
2 -0.006615559845364105
3 0.000314926036744545
860 3
1 -0.001270676825883665
2 -0.007144036222567651
3 -0.0004576483590599256
880 3
1 -0.001511618396894399
2 -0.007397099275775032
3 -0.0008668515580578795
900 3
1 -0.001511590014920738
2 -0.007313016054496413
3 -0.0008928009048752017
920 3
1 -0.001299550197414234
2 -0.00688550613090988
3 -0.0006008466770281995
940 3
1 -0.0009274065548066091
2 -0.006187739078425292
3 -0.0001001624030134707
960 3
1 -0.0004818514318829514
2 -0.005351252687089803
3 0.0004857357954344277
980 3
1 -1.21216495527765e-05
2 -0.004524122099859973
3 0.001024721790934713
1000 3
1 0.0004185693492004816
2 -0.00383898475758726
3 0.001416972290246843
